freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
Annual,Number,Intentional homicide,Canarias,2019,20,,
Annual,Number,Intentional homicide,Canarias,2020,12,,
Annual,Number,Intentional homicide,Canarias,2021,16,,
Annual,Number,Intentional homicide,Canarias,2022,14,,
Annual,Number,Intentional homicide,Canarias,2023,17,,
Annual,Number,Intentional homicide,El Hierro,2019,0,,
Annual,Number,Intentional homicide,El Hierro,2020,0,,
Annual,Number,Intentional homicide,El Hierro,2021,0,,
Annual,Number,Intentional homicide,El Hierro,2022,0,,
Annual,Number,Intentional homicide,El Hierro,2023,0,,
Annual,Number,Intentional homicide,Fuerteventura,2019,0,,
Annual,Number,Intentional homicide,Fuerteventura,2020,0,,
Annual,Number,Intentional homicide,Fuerteventura,2021,1,,
Annual,Number,Intentional homicide,Fuerteventura,2022,1,,
Annual,Number,Intentional homicide,Fuerteventura,2023,0,,
Annual,Number,Intentional homicide,Gran Canaria,2019,8,,
Annual,Number,Intentional homicide,Gran Canaria,2020,4,,
Annual,Number,Intentional homicide,Gran Canaria,2021,9,,
Annual,Number,Intentional homicide,Gran Canaria,2022,3,,
Annual,Number,Intentional homicide,Gran Canaria,2023,3,,
Annual,Number,Intentional homicide,La Gomera,2019,0,,
Annual,Number,Intentional homicide,La Gomera,2020,0,,
Annual,Number,Intentional homicide,La Gomera,2021,1,,
Annual,Number,Intentional homicide,La Gomera,2022,0,,
Annual,Number,Intentional homicide,La Gomera,2023,0,,
Annual,Number,Intentional homicide,La Palma,2019,1,,
Annual,Number,Intentional homicide,La Palma,2020,0,,
Annual,Number,Intentional homicide,La Palma,2021,0,,
Annual,Number,Intentional homicide,La Palma,2022,0,,
Annual,Number,Intentional homicide,La Palma,2023,2,,
Annual,Number,Intentional homicide,Lanzarote,2019,2,,
Annual,Number,Intentional homicide,Lanzarote,2020,0,,
Annual,Number,Intentional homicide,Lanzarote,2021,0,,
Annual,Number,Intentional homicide,Lanzarote,2022,3,,
Annual,Number,Intentional homicide,Lanzarote,2023,3,,
Annual,Number,Intentional homicide,Tenerife,2019,9,,
Annual,Number,Intentional homicide,Tenerife,2020,8,,
Annual,Number,Intentional homicide,Tenerife,2021,5,,
Annual,Number,Intentional homicide,Tenerife,2022,7,,
Annual,Number,Intentional homicide,Tenerife,2023,9,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2019,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2020,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2021,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2022,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2023,2,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2019,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2020,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2021,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2022,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2023,2,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2019,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2020,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2022,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2023,2,,
Annual,Number,Intentional homicide,Finland,2019,83,,
Annual,Number,Intentional homicide,Finland,2020,95,,
Annual,Number,Intentional homicide,Finland,2021,94,,
Annual,Number,Intentional homicide,Finland,2022,83,,
Annual,Number,Intentional homicide,Finland,2023,64,,
Annual,Number,Intentional homicide,Manner-Suomi,2019,83,,
Annual,Number,Intentional homicide,Manner-Suomi,2020,94,,
Annual,Number,Intentional homicide,Manner-Suomi,2021,93,,
Annual,Number,Intentional homicide,Manner-Suomi,2022,83,,
Annual,Number,Intentional homicide,Manner-Suomi,2023,64,,
Annual,Number,Intentional homicide,Länsi-Suomi,2019,20,,
Annual,Number,Intentional homicide,Länsi-Suomi,2020,28,,
Annual,Number,Intentional homicide,Länsi-Suomi,2021,19,,
Annual,Number,Intentional homicide,Länsi-Suomi,2022,14,,
Annual,Number,Intentional homicide,Länsi-Suomi,2023,14,,
Annual,Number,Intentional homicide,Keski-Suomi (NUTS 2021),2019,2,,
Annual,Number,Intentional homicide,Keski-Suomi (NUTS 2021),2020,5,,
Annual,Number,Intentional homicide,Keski-Suomi (NUTS 2021),2021,2,,
Annual,Number,Intentional homicide,Keski-Suomi (NUTS 2021),2022,1,,
Annual,Number,Intentional homicide,Keski-Suomi (NUTS 2021),2023,4,,
Annual,Number,Intentional homicide,Etelä-Pohjanmaa (NUTS 2021),2019,2,,
Annual,Number,Intentional homicide,Etelä-Pohjanmaa (NUTS 2021),2020,5,,
Annual,Number,Intentional homicide,Etelä-Pohjanmaa (NUTS 2021),2021,4,,
Annual,Number,Intentional homicide,Etelä-Pohjanmaa (NUTS 2021),2022,4,,
Annual,Number,Intentional homicide,Etelä-Pohjanmaa (NUTS 2021),2023,0,,
Annual,Number,Intentional homicide,Pohjanmaa (NUTS 2021),2019,3,,
Annual,Number,Intentional homicide,Pohjanmaa (NUTS 2021),2020,3,,
Annual,Number,Intentional homicide,Pohjanmaa (NUTS 2021),2021,2,,
Annual,Number,Intentional homicide,Pohjanmaa (NUTS 2021),2022,0,,
Annual,Number,Intentional homicide,Pohjanmaa (NUTS 2021),2023,0,,
Annual,Number,Intentional homicide,Satakunta,2019,1,,
Annual,Number,Intentional homicide,Satakunta,2020,3,,
Annual,Number,Intentional homicide,Satakunta,2021,7,,
Annual,Number,Intentional homicide,Satakunta,2022,3,,
Annual,Number,Intentional homicide,Satakunta,2023,4,,
Annual,Number,Intentional homicide,Pirkanmaa (NUTS 2021),2019,12,,
Annual,Number,Intentional homicide,Pirkanmaa (NUTS 2021),2020,12,,
Annual,Number,Intentional homicide,Pirkanmaa (NUTS 2021),2021,4,,
Annual,Number,Intentional homicide,Pirkanmaa (NUTS 2021),2022,6,,
Annual,Number,Intentional homicide,Pirkanmaa (NUTS 2021),2023,6,,
Annual,Number,Intentional homicide,Helsinki-Uusimaa,2019,16,,
Annual,Number,Intentional homicide,Helsinki-Uusimaa,2020,27,,
Annual,Number,Intentional homicide,Helsinki-Uusimaa,2021,27,,
Annual,Number,Intentional homicide,Helsinki-Uusimaa,2022,28,,
Annual,Number,Intentional homicide,Helsinki-Uusimaa,2023,17,,
Annual,Number,Intentional homicide,Etelä-Suomi,2019,22,,
Annual,Number,Intentional homicide,Etelä-Suomi,2020,17,,
Annual,Number,Intentional homicide,Etelä-Suomi,2021,16,,
Annual,Number,Intentional homicide,Etelä-Suomi,2022,11,,
Annual,Number,Intentional homicide,Etelä-Suomi,2023,11,,
Annual,Number,Intentional homicide,Varsinais-Suomi,2019,11,,
Annual,Number,Intentional homicide,Varsinais-Suomi,2020,8,,
Annual,Number,Intentional homicide,Varsinais-Suomi,2021,8,,
Annual,Number,Intentional homicide,Varsinais-Suomi,2022,3,,
Annual,Number,Intentional homicide,Varsinais-Suomi,2023,1,,
Annual,Number,Intentional homicide,Kanta-Häme,2019,3,,
Annual,Number,Intentional homicide,Kanta-Häme,2020,3,,
Annual,Number,Intentional homicide,Kanta-Häme,2021,0,,
Annual,Number,Intentional homicide,Kanta-Häme,2022,3,,
Annual,Number,Intentional homicide,Kanta-Häme,2023,2,,
Annual,Number,Intentional homicide,Päijät-Häme (NUTS 2021),2019,3,,
Annual,Number,Intentional homicide,Päijät-Häme (NUTS 2021),2020,1,,
Annual,Number,Intentional homicide,Päijät-Häme (NUTS 2021),2021,5,,
Annual,Number,Intentional homicide,Päijät-Häme (NUTS 2021),2022,2,,
Annual,Number,Intentional homicide,Päijät-Häme (NUTS 2021),2023,2,,
Annual,Number,Intentional homicide,Kymenlaakso (NUTS 2021),2019,3,,
Annual,Number,Intentional homicide,Kymenlaakso (NUTS 2021),2020,3,,
Annual,Number,Intentional homicide,Kymenlaakso (NUTS 2021),2021,2,,
Annual,Number,Intentional homicide,Kymenlaakso (NUTS 2021),2022,2,,
Annual,Number,Intentional homicide,Kymenlaakso (NUTS 2021),2023,2,,
Annual,Number,Intentional homicide,Etelä-Karjala,2019,2,,
Annual,Number,Intentional homicide,Etelä-Karjala,2020,2,,
Annual,Number,Intentional homicide,Etelä-Karjala,2021,1,,
Annual,Number,Intentional homicide,Etelä-Karjala,2022,1,,
Annual,Number,Intentional homicide,Etelä-Karjala,2023,4,,
Annual,Number,Intentional homicide,Pohjois- ja Itä-Suomi,2019,25,,
Annual,Number,Intentional homicide,Pohjois- ja Itä-Suomi,2020,22,,
Annual,Number,Intentional homicide,Pohjois- ja Itä-Suomi,2021,31,,
Annual,Number,Intentional homicide,Pohjois- ja Itä-Suomi,2022,30,,
Annual,Number,Intentional homicide,Pohjois- ja Itä-Suomi,2023,22,,
Annual,Number,Intentional homicide,Etelä-Savo (NUTS 2021),2019,4,,
Annual,Number,Intentional homicide,Etelä-Savo (NUTS 2021),2020,2,,
Annual,Number,Intentional homicide,Etelä-Savo (NUTS 2021),2021,4,,
Annual,Number,Intentional homicide,Etelä-Savo (NUTS 2021),2022,2,,
Annual,Number,Intentional homicide,Etelä-Savo (NUTS 2021),2023,3,,
Annual,Number,Intentional homicide,Pohjois-Savo (NUTS 2021),2019,7,,
Annual,Number,Intentional homicide,Pohjois-Savo (NUTS 2021),2020,9,,
Annual,Number,Intentional homicide,Pohjois-Savo (NUTS 2021),2021,5,,
Annual,Number,Intentional homicide,Pohjois-Savo (NUTS 2021),2022,5,,
Annual,Number,Intentional homicide,Pohjois-Savo (NUTS 2021),2023,3,,
Annual,Number,Intentional homicide,Pohjois-Karjala (NUTS 2021),2019,3,,
Annual,Number,Intentional homicide,Pohjois-Karjala (NUTS 2021),2020,2,,
Annual,Number,Intentional homicide,Pohjois-Karjala (NUTS 2021),2021,4,,
Annual,Number,Intentional homicide,Pohjois-Karjala (NUTS 2021),2022,4,,
Annual,Number,Intentional homicide,Pohjois-Karjala (NUTS 2021),2023,2,,
Annual,Number,Intentional homicide,Keski-Pohjanmaa,2019,1,,
Annual,Number,Intentional homicide,Keski-Pohjanmaa,2020,2,,
Annual,Number,Intentional homicide,Keski-Pohjanmaa,2021,1,,
Annual,Number,Intentional homicide,Keski-Pohjanmaa,2022,0,,
Annual,Number,Intentional homicide,Keski-Pohjanmaa,2023,2,,
Annual,Number,Intentional homicide,Lappi,2019,5,,
Annual,Number,Intentional homicide,Lappi,2020,1,,
Annual,Number,Intentional homicide,Lappi,2021,6,,
Annual,Number,Intentional homicide,Lappi,2022,3,,
Annual,Number,Intentional homicide,Lappi,2023,4,,
Annual,Number,Intentional homicide,Kainuu,2019,0,,
Annual,Number,Intentional homicide,Kainuu,2020,0,,
Annual,Number,Intentional homicide,Kainuu,2021,1,,
Annual,Number,Intentional homicide,Kainuu,2022,5,,
Annual,Number,Intentional homicide,Kainuu,2023,1,,
Annual,Number,Intentional homicide,Pohjois-Pohjanmaa,2019,5,,
Annual,Number,Intentional homicide,Pohjois-Pohjanmaa,2020,6,,
Annual,Number,Intentional homicide,Pohjois-Pohjanmaa,2021,10,,
Annual,Number,Intentional homicide,Pohjois-Pohjanmaa,2022,11,,
Annual,Number,Intentional homicide,Pohjois-Pohjanmaa,2023,7,,
Annual,Number,Intentional homicide,Ã…land,2019,0,,
Annual,Number,Intentional homicide,Ã…land,2020,1,,
Annual,Number,Intentional homicide,Ã…land,2021,0,,
Annual,Number,Intentional homicide,Ã…land,2022,0,,
Annual,Number,Intentional homicide,Ã…land,2023,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2019,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2020,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2021,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2022,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 1,2023,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2019,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2020,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2021,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2022,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 2,2023,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2019,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2020,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2021,1,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2022,0,,
Annual,Number,Intentional homicide,Extra-Regio NUTS 3,2023,0,,
Annual,Number,Intentional homicide,France,2019,723,,
Annual,Number,Intentional homicide,France,2020,653,,
Annual,Number,Intentional homicide,France,2021,699,,
Annual,Number,Intentional homicide,France,2022,783,,
Annual,Number,Intentional homicide,France,2023,833,,
Annual,Number,Intentional homicide,Ile de France,2019,124,,
Annual,Number,Intentional homicide,Ile de France,2020,97,,
Annual,Number,Intentional homicide,Ile de France,2021,131,,
Annual,Number,Intentional homicide,Ile de France,2022,115,,
Annual,Number,Intentional homicide,Ile de France,2023,130,,
Annual,Number,Intentional homicide,Paris,2019,31,,
Annual,Number,Intentional homicide,Paris,2020,15,,
Annual,Number,Intentional homicide,Paris,2021,18,,
Annual,Number,Intentional homicide,Paris,2022,28,,
Annual,Number,Intentional homicide,Paris,2023,23,,
Annual,Number,Intentional homicide,Seine-et-Marne,2019,12,,
Annual,Number,Intentional homicide,Seine-et-Marne,2020,1,,
Annual,Number,Intentional homicide,Seine-et-Marne,2021,14,,
Annual,Number,Intentional homicide,Seine-et-Marne,2022,9,,
Annual,Number,Intentional homicide,Seine-et-Marne,2023,14,,
Annual,Number,Intentional homicide,Yvelines,2019,13,,
Annual,Number,Intentional homicide,Yvelines,2020,8,,
Annual,Number,Intentional homicide,Yvelines,2021,13,,
Annual,Number,Intentional homicide,Yvelines,2022,8,,
Annual,Number,Intentional homicide,Yvelines,2023,14,,
Annual,Number,Intentional homicide,Essonne,2019,9,,
Annual,Number,Intentional homicide,Essonne,2020,9,,
Annual,Number,Intentional homicide,Essonne,2021,13,,
Annual,Number,Intentional homicide,Essonne,2022,17,,
Annual,Number,Intentional homicide,Essonne,2023,9,,
Annual,Number,Intentional homicide,Hauts-de-Seine,2019,12,,
Annual,Number,Intentional homicide,Hauts-de-Seine,2020,9,,
Annual,Number,Intentional homicide,Hauts-de-Seine,2021,15,,
Annual,Number,Intentional homicide,Hauts-de-Seine,2022,10,,
Annual,Number,Intentional homicide,Hauts-de-Seine,2023,14,,
Annual,Number,Intentional homicide,Seine-Saint-Denis,2019,21,,
Annual,Number,Intentional homicide,Seine-Saint-Denis,2020,25,,
Annual,Number,Intentional homicide,Seine-Saint-Denis,2021,23,,
Annual,Number,Intentional homicide,Seine-Saint-Denis,2022,15,,
Annual,Number,Intentional homicide,Seine-Saint-Denis,2023,28,,
Annual,Number,Intentional homicide,Val-de-Marne,2019,17,,
Annual,Number,Intentional homicide,Val-de-Marne,2020,18,,
Annual,Number,Intentional homicide,Val-de-Marne,2021,19,,
Annual,Number,Intentional homicide,Val-de-Marne,2022,14,,
Annual,Number,Intentional homicide,Val-de-Marne,2023,13,,
Annual,Number,Intentional homicide,Val-d'Oise,2019,9,,
Annual,Number,Intentional homicide,Val-d'Oise,2020,12,,
Annual,Number,Intentional homicide,Val-d'Oise,2021,16,,
Annual,Number,Intentional homicide,Val-d'Oise,2022,14,,
Annual,Number,Intentional homicide,Val-d'Oise,2023,15,,
Annual,Number,Intentional homicide,Centre — Val de Loire,2019,24,,
Annual,Number,Intentional homicide,Centre — Val de Loire,2020,20,,
Annual,Number,Intentional homicide,Centre — Val de Loire,2021,17,,
Annual,Number,Intentional homicide,Centre — Val de Loire,2022,26,,
Annual,Number,Intentional homicide,Centre — Val de Loire,2023,20,,
Annual,Number,Intentional homicide,Cher,2019,3,,
Annual,Number,Intentional homicide,Cher,2020,1,,
Annual,Number,Intentional homicide,Cher,2021,3,,
Annual,Number,Intentional homicide,Cher,2022,1,,
Annual,Number,Intentional homicide,Cher,2023,2,,
Annual,Number,Intentional homicide,Eure-et-Loir,2019,2,,
Annual,Number,Intentional homicide,Eure-et-Loir,2020,4,,
Annual,Number,Intentional homicide,Eure-et-Loir,2021,2,,
Annual,Number,Intentional homicide,Eure-et-Loir,2022,6,,
Annual,Number,Intentional homicide,Eure-et-Loir,2023,6,,
Annual,Number,Intentional homicide,Indre,2019,1,,
Annual,Number,Intentional homicide,Indre,2020,4,,
Annual,Number,Intentional homicide,Indre,2021,2,,
Annual,Number,Intentional homicide,Indre,2022,2,,
Annual,Number,Intentional homicide,Indre,2023,0,,
Annual,Number,Intentional homicide,Indre-et-Loire,2019,5,,
Annual,Number,Intentional homicide,Indre-et-Loire,2020,5,,
Annual,Number,Intentional homicide,Indre-et-Loire,2021,3,,
Annual,Number,Intentional homicide,Indre-et-Loire,2022,5,,
Annual,Number,Intentional homicide,Indre-et-Loire,2023,5,,
Annual,Number,Intentional homicide,Loir-et-Cher,2019,0,,
Annual,Number,Intentional homicide,Loir-et-Cher,2020,0,,
Annual,Number,Intentional homicide,Loir-et-Cher,2021,2,,
Annual,Number,Intentional homicide,Loir-et-Cher,2022,4,,
Annual,Number,Intentional homicide,Loir-et-Cher,2023,2,,
Annual,Number,Intentional homicide,Loiret,2019,13,,
Annual,Number,Intentional homicide,Loiret,2020,6,,
Annual,Number,Intentional homicide,Loiret,2021,5,,
Annual,Number,Intentional homicide,Loiret,2022,8,,
Annual,Number,Intentional homicide,Loiret,2023,5,,
Annual,Number,Intentional homicide,Bourgogne-Franche-Comté,2019,21,,
Annual,Number,Intentional homicide,Bourgogne-Franche-Comté,2020,20,,
Annual,Number,Intentional homicide,Bourgogne-Franche-Comté,2021,22,,
Annual,Number,Intentional homicide,Bourgogne-Franche-Comté,2022,24,,
Annual,Number,Intentional homicide,Bourgogne-Franche-Comté,2023,18,,
Annual,Number,Intentional homicide,Bourgogne,2019,14,,
Annual,Number,Intentional homicide,Bourgogne,2020,12,,
Annual,Number,Intentional homicide,Bourgogne,2021,10,,
Annual,Number,Intentional homicide,Bourgogne,2022,14,,
Annual,Number,Intentional homicide,Bourgogne,2023,8,,
Annual,Number,Intentional homicide,Côte-d'Or,2019,3,,
Annual,Number,Intentional homicide,Côte-d'Or,2020,5,,
Annual,Number,Intentional homicide,Côte-d'Or,2021,2,,
Annual,Number,Intentional homicide,Côte-d'Or,2022,3,,
Annual,Number,Intentional homicide,Côte-d'Or,2023,5,,
Annual,Number,Intentional homicide,NiÃ¨vre,2019,1,,
Annual,Number,Intentional homicide,NiÃ¨vre,2020,2,,
Annual,Number,Intentional homicide,NiÃ¨vre,2021,1,,
Annual,Number,Intentional homicide,NiÃ¨vre,2022,1,,
Annual,Number,Intentional homicide,NiÃ¨vre,2023,0,,
Annual,Number,Intentional homicide,Saône-et-Loire,2019,7,,
Annual,Number,Intentional homicide,Saône-et-Loire,2020,4,,
Annual,Number,Intentional homicide,Saône-et-Loire,2021,2,,
Annual,Number,Intentional homicide,Saône-et-Loire,2022,7,,
Annual,Number,Intentional homicide,Saône-et-Loire,2023,1,,
Annual,Number,Intentional homicide,Yonne,2019,3,,
